Year,Week,Unique id,State,Area,Disease,No of cases,No of deaths,Date of start,Date of reporting
2016,31,MH/YVT/2016/31/185,Maharashtra,Yavatmal,5,1,0,29-07-2016,01-08-2016
2016,31,MH/AMN/2016/31/188,Maharashtra,Chikungunya,15,0,0,24-07-2016,25-07-2016
2016,31,MH/CND/2016/31/188,Maharashtra,Chandrapur,Diarrheal,68,0,27-07-2016,27-07-2016
2016,31,MH/JGA/2016/31/188,Maharashtra,Jalgaon,Diarrheal,26,3,27-07-2016,27-07-2016
2016,31,MH/JLN/2016/31/188,Maharashtra,Jalna,Dengue,12,1,24-07-2016,24-07-2016
2016,31,MH/NAS/2016/31/188,Maharashtra,Nashik,Fever,42,0,22-07-2016,22-07-2016
2016,32,MH/JGA/2016/32/190,Maharashtra,Jalgaon,Cholera,46,0,08-08-2016,12-08-2016
2016,32,MH/KOP/2016/32/191,Maharashtra,Kolhapur,Cholera,50,0,06-08-2016,10-08-2016
2016,32,MH/GAD/2016/32/193,Maharashtra,Gadchiroli,Malaria,21,1,24-07-2016,24-07-2016
2016,33,MH/AMN/2016/33/198,Maharashtra,Ahmednagar,Dengue,19,1,08-08-2016,08-08-2016
2016,33,MH/JLN/2016/33/198,Maharashtra,Jalna,Dengue,12,0,07-08-2016,07-08-2016
2016,34,MH/AMR/2016/34/201,Maharashtra,Amravati,Food Poisoning,41,0,19-08-2016,22-08-2016
2016,34,MH/JLN/2016/34/205,Maharashtra,Jalna,Dengue,7,1,15-08-2016,15-08-2016
2016,34,MH/SGL/2016/34/205,Maharashtra,Sangli,Dengue,9,0,28-07-2016,28-07-2016
2016,35,MH/AMN/2016/35/208,Maharashtra,Ahmednagar,Chikungunya,20,0,30-08-2016,03-09-2016
2016,35,MH/AMN/2016/35/208,Maharashtra,Ahmednagar,Viral Fever,26,0,28-08-2016,03-09-2016
2016,35,MH/AMN/2016/35/208,Maharashtra,Ahmednagar,Fever,10,1,28-08-2016,01-09-2016
2016,35,MH/AMN/2016/35/208,Maharashtra,Ahmednagar,Chikungunya,182,0,26-08-2016,03-09-2016
2016,35,MH/CND/2016/35/210,Maharashtra,Chandrapur,Food Poisoning,48,1,03-08-2016,03-08-2016
2016,35,MH/YVT/2016/35/210,Maharashtra,Yavatmal,Diarrheal,10,1,24-08-2016,24-08-2016
2016,36,MH/NAG/2016/36/213,Maharashtra,Nagpur,Dengue,37,0,07-09-2016,08-09-2016
2016,36,MH/WAS/2016/36/213,Maharashtra,Washim,Chikungunya,23,1,09-09-2016,09-09-2016
2016,36,MH/WAS/2016/36/213,Maharashtra,Washim,Fever,28,1,09-09-2016,09-09-2016
2016,37,MH/GAD/2016/37/218,Maharashtra,Gadchiroli,Food Poisoning,12,2,15-09-2016,17-09-2016
2016,37,MH/YVT/2016/37/219,Maharashtra,Yavatmal,Diarrheal,21,1,13-09-2016,17-09-2016
2016,38,MH/BED/2016/38/223,Maharashtra,Beed,Chikungunya,5,1,14-09-2016,20-09-2016
2016,38,MH/JGA/2016/38/226,Maharashtra,Jalgaon,Dengue,60,1,10-09-2016,10-09-2016
2016,38,MH/JGA/2016/38/226,Maharashtra,Jalgaon,Fever,7,1,08-08-2016,08-08-2016
2016,38,MH/NAS/2016/38/226,Maharashtra,Nashik,Diarrhea,22,0,11-09-2016,11-09-2016
2016,39,MH/BED/2016/39/228,Maharashtra,Beed,Viral Fever,6,1,22-09-2016,22-09-2016
2016,39,MH/OSM/2016/39/231,Maharashtra,Sindhudurg,Food Poisoning,18,0,23-09-2016,23-09-2016
2016,40,MH/KOP/2016/40/232,Maharashtra,Kolhapur,Diarrheal,49,0,08-10-2016,08-10-2016
2016,40,MH/OSM/2016/40/233,Maharashtra,Osmanabad,Diarrheal,31,0,01-10-2016,03-10-2016
2016,40,MH/AGB/2016/40/234,Maharashtra,Aurangabad,Dengue,39,0,15-09-2016,15-09-2016
2016,40,MH/NAS/2016/40/235,Maharashtra,Nashik,Cholera,79,0,24-09-2016,24-09-2016
2016,40,MH/PNE/2016/40/235,Maharashtra,Pune,Food Poisoning,97,3,24-04-2016,24-04-2016
2016,40,MH/PNE/2016/40/235,Maharashtra,Pune,Dengue,31,1,19-07-2016,19-07-2016
2016,40,MH/STA/2016/40/235,Maharashtra,Satara,Dengue,22,0,07-09-2016,07-09-2016
2016,40,MH/SIN/2016/40/235,Maharashtra,Sindhudurg,Food Poisoning,28,0,26-09-2016,26-09-2016
2016,40,MH/SGL/2016/34/205,Maharashtra,Sangli,Dengue,13,0,03-08-2016,03-08-2016
2016,41,MH/DHL/2016/41/237,Maharashtra,Dhule,Diarrheal,24,1,10-10-2016,14-10-2016
2016,41,MH/OSM/2016/41/237,Maharashtra,Osmanabad,Food Poisoning,17,0,12-10-2016,14-10-2016
2016,41,MH/AMN/2016/41/239,Maharashtra,Ahmednagar,Chikungun,32,0,27-09-2016,27-09-2016
2016,41,MH/JGA/2016/41/239,Maharashtra,Jalgaon,Dengue,65,0,20-09-2016,20-09-2016
2016,41,MH/NAS/2016/41/239,Maharashtra,Nashik,Gastroenter,45,0,05-10-2016,05-10-2016
2016,42,MH/KOP/2016/42/241,Maharashtra,Kolhapur,Diarrheal,47,0,18-10-2016,20-10-2016
2016,42,MH/JGA/2016/42/242,Maharashtra,Jalgaon,Measles,12,0,05-10-2016,06-10-2016
2016,43,MH/JLN/2016/43/243,Maharashtra,Jalna,Fever,6,1,27-10-2016,28-10-2016
2016,43,MH/NAG/2016/43/244,Maharashtra,Nagpur,Food Poisoning,19,0,26-10-2016,27-10-2016
2016,43,MH/WAS/2016/43/244,Maharashtra,Washim,Measles,6,0,20-10-2016,26-10-2016
2016,43,MH/JLN/2016/43/245,Maharashtra,Jalna,Fever,7,1,17-10-2016,18-10-2016
2016,45,MH/WAS/2016/45/249,Maharashtra,Washim,Measles,7,0,09-11-2016,09-11-2016
2016,45,MH/PNE/2016/45/250,Maharashtra,Pune,Food Poisoning,6,3,31-10-2016,01-11-2016
2016,46,MH/BED/2016/46/251,Maharashtra,Beed,Food Poisoning,8,0,15-11-2016,19-11-2016
2016,46,MH/NDB/2016/46/252,Maharashtra,Nandurbar,Diarrheal,51,0,01-10-2016,02-10-2016
2016,47,MH/RTG/2016/47/252,Maharashtra,Ratnagiri,Dengue,40,0,18-11-2016,23-11-2016
2016,47,MH/RGD/2016/47/254,Maharashtra,Raigad,Diarrheal,28,0,03-11-2016,03-11-2016
2016,47,MH/RGD/2016/47/254,Maharashtra,Raigad,Hepatitis,66,0,27-09-2016,27-09-2016
2016,47,MH/RGD/2016/47/254,Under,Maharashtra,Raigad,43,2,24-06-2016,24-06-2016
2016,47,MH/RGD/2016/47/254,Maharashtra,Raigad,Diarrheal,5,1,27-10-2016,27-10-2016
2016,50,MH/AKL/2016/50/260,Maharashtra,Akola,Chickenpox,6,0,13-12-2016,13-12-2016
2016,50,MH/DHL/2016/50/260,Maharashtra,Dhule,Diarrheal,25,0,09-12-2016,13-12-2016
2016,50,MH/NAS/2016/50/262,Maharashtra,Nashik,Chikungunya,9,0,07-12-2016,07-12-2016
2016,50,MH/STA/2016/50/262,Maharashtra,Satara,Chikungunya,11,0,30-11-2016,30-11-2016
2016,52,MH/JGA/2016/52/267,Maharashtra,Jalgaon,Fever,24,0,28-12-2016,31-12-2016
2016,52,MH/NAG/2016/52/267,Maharashtra,Nagpur,Rubella,15,0,23-12-2016,26-12-2016
2016,52,MH/NAS/2016/52/267,Maharashtra,Nashik,Chikungunya,15,0,20-12-2016,21-12-2016
